condition,county,year,month,n
Cryptosporidiosis,canyon,2018,10,7
Cryptosporidiosis,canyon,2018,11,1
Cryptosporidiosis,canyon,2018,12,2
Cryptosporidiosis,canyon,2019,2,1
Cryptosporidiosis,canyon,2019,3,1
Cryptosporidiosis,canyon,2019,4,1
Cryptosporidiosis,canyon,2019,7,2
Cryptosporidiosis,canyon,2019,12,1
Cryptosporidiosis,canyon,2020,1,1
Cryptosporidiosis,canyon,2020,2,1
Cryptosporidiosis,canyon,2020,4,1
Cryptosporidiosis,canyon,2020,5,1
Cryptosporidiosis,canyon,2020,6,1
Cryptosporidiosis,canyon,2020,7,1
Cryptosporidiosis,canyon,2020,8,1
Cryptosporidiosis,canyon,2020,9,1
Cryptosporidiosis,canyon,2020,10,1
Cryptosporidiosis,canyon,2020,11,1
Cryptosporidiosis,canyon,2020,12,1
Cryptosporidiosis,canyon,2021,1,1
Cryptosporidiosis,canyon,2021,3,1
Cryptosporidiosis,canyon,2021,5,1
Cryptosporidiosis,canyon,2022,3,2
Cryptosporidiosis,canyon,2022,6,1
Cryptosporidiosis,canyon,2022,9,1
Cryptosporidiosis,canyon,2023,1,1
Cryptosporidiosis,gem,2020,5,1
Cryptosporidiosis,gem,2020,6,1
Cryptosporidiosis,gem,2021,1,1
Cryptosporidiosis,owyhee,2018,10,1
Cryptosporidiosis,payette,2017,1,1
Cryptosporidiosis,payette,2018,2,1
Cryptosporidiosis,payette,2018,8,2
Cryptosporidiosis,payette,2019,1,2
Cryptosporidiosis,payette,2019,8,2
Cryptosporidiosis,payette,2019,10,1
Cryptosporidiosis,payette,2021,7,1
Cryptosporidiosis,payette,2021,8,1
Cryptosporidiosis,payette,2021,9,3
Cryptosporidiosis,payette,2021,11,1
Cryptosporidiosis,payette,2022,9,1
Cryptosporidiosis,washington,2017,7,1
Cryptosporidiosis,washington,2018,8,1
Cryptosporidiosis,washington,2019,8,1
Cryptosporidiosis,washington,2022,7,1
Cryptosporidiosis,washington,2022,8,1
Cryptosporidiosis,washington,2022,10,1
Dengue,canyon,2017,2,1
"Encephalitis, viral or aseptic",canyon,2017,8,1
"Encephalitis, viral or aseptic",canyon,2018,1,1
"Encephalitis, viral or aseptic",gem,2018,1,1
"Encephalitis, viral or aseptic",owyhee,2019,12,1
Extraordinary occurrence of illness,canyon,2017,2,1
Extraordinary occurrence of illness,canyon,2017,4,1
Extraordinary occurrence of illness,canyon,2018,5,1
Extraordinary occurrence of illness,canyon,2018,9,1
Extraordinary occurrence of illness,canyon,2018,11,1
Extraordinary occurrence of illness,canyon,2019,3,1
Extraordinary occurrence of illness,canyon,2019,5,2
Extraordinary occurrence of illness,canyon,2019,6,1
Extraordinary occurrence of illness,canyon,2019,9,1
Extraordinary occurrence of illness,canyon,2019,10,2
Extraordinary occurrence of illness,canyon,2021,8,2
Extraordinary occurrence of illness,canyon,2021,10,1
Extraordinary occurrence of illness,canyon,2022,1,1
Extraordinary occurrence of illness,canyon,2022,3,1
Extraordinary occurrence of illness,canyon,2022,4,1
Extraordinary occurrence of illness,canyon,2022,11,1
Extraordinary occurrence of illness,canyon,2023,2,4
Extraordinary occurrence of illness,canyon,2023,3,4
Extraordinary occurrence of illness,canyon,2023,4,1
Extraordinary occurrence of illness,canyon,2023,6,1
Extraordinary occurrence of illness,gem,2021,7,2
Extraordinary occurrence of illness,payette,2019,9,1
Extraordinary occurrence of illness,payette,2021,11,4
Extraordinary occurrence of illness,payette,2022,5,1
Extraordinary occurrence of illness,payette,2022,12,1
"Foodborne Illness, NOS",canyon,2022,9,1
Giardiasis,adams,2018,10,1
Giardiasis,adams,2022,8,1
Giardiasis,canyon,2017,1,1
Giardiasis,canyon,2017,5,1
Giardiasis,canyon,2017,7,3
Giardiasis,canyon,2017,8,3
Giardiasis,canyon,2017,9,2
Giardiasis,canyon,2018,3,5
Giardiasis,canyon,2018,4,1
Giardiasis,canyon,2018,6,2
Giardiasis,canyon,2018,9,1
Giardiasis,canyon,2018,10,1
Giardiasis,canyon,2018,11,4
Giardiasis,canyon,2019,2,1
Giardiasis,canyon,2019,3,1
Giardiasis,canyon,2019,4,2
Giardiasis,canyon,2019,5,1
Giardiasis,canyon,2019,6,2
Giardiasis,canyon,2019,7,1
Giardiasis,canyon,2019,8,1
Giardiasis,canyon,2019,9,2
Giardiasis,canyon,2019,10,3
Giardiasis,canyon,2019,11,1
Giardiasis,canyon,2020,1,1
Giardiasis,canyon,2020,2,1
Giardiasis,canyon,2020,3,2
Giardiasis,canyon,2020,5,1
Giardiasis,canyon,2020,9,1
Giardiasis,canyon,2020,11,1
Giardiasis,canyon,2020,12,2
Giardiasis,canyon,2021,1,2
Giardiasis,canyon,2021,2,1
Giardiasis,canyon,2021,4,1
Giardiasis,canyon,2021,5,7
Giardiasis,canyon,2021,6,2
Giardiasis,canyon,2021,7,4
Giardiasis,canyon,2021,8,2
Giardiasis,canyon,2021,9,2
Giardiasis,canyon,2021,12,1
Giardiasis,canyon,2022,2,2
Giardiasis,canyon,2022,8,2
Giardiasis,canyon,2022,9,1
Giardiasis,canyon,2022,10,1
Giardiasis,canyon,2022,11,1
Giardiasis,canyon,2022,12,3
Giardiasis,canyon,2023,1,1
Giardiasis,canyon,2023,2,1
Giardiasis,canyon,2023,5,1
Giardiasis,gem,2017,10,1
Giardiasis,gem,2018,3,3
Giardiasis,gem,2019,12,1
Giardiasis,gem,2020,5,1
Giardiasis,gem,2021,8,1
Giardiasis,gem,2021,11,2
Giardiasis,gem,2022,4,1
Giardiasis,gem,2022,8,1
Giardiasis,owyhee,2019,10,1
Giardiasis,owyhee,2023,3,1
Giardiasis,payette,2017,9,1
Giardiasis,payette,2017,12,1
Giardiasis,payette,2018,10,1
Giardiasis,payette,2018,11,2
Giardiasis,payette,2020,7,1
Giardiasis,payette,2021,2,4
Giardiasis,payette,2022,2,1
Giardiasis,washington,2021,11,1
Gonorrhea,adams,2017,10,1
Gonorrhea,adams,2020,9,1
Gonorrhea,adams,2020,10,1
Gonorrhea,adams,2021,8,1
Gonorrhea,adams,2021,9,1
Gonorrhea,adams,2022,10,1
Gonorrhea,canyon,2017,1,6
Gonorrhea,canyon,2017,2,18
Gonorrhea,canyon,2017,3,6
Gonorrhea,canyon,2017,4,5
Gonorrhea,canyon,2017,5,11
Gonorrhea,canyon,2017,6,9
Gonorrhea,canyon,2017,7,17
Gonorrhea,canyon,2017,8,19
Gonorrhea,canyon,2017,9,14
Gonorrhea,canyon,2017,10,9
Gonorrhea,canyon,2017,11,18
Gonorrhea,canyon,2017,12,12
Gonorrhea,canyon,2018,1,23
Gonorrhea,canyon,2018,2,11
Gonorrhea,canyon,2018,3,9
Gonorrhea,canyon,2018,4,6
Gonorrhea,canyon,2018,5,8
Gonorrhea,canyon,2018,6,17
Gonorrhea,canyon,2018,7,18
Gonorrhea,canyon,2018,8,16
Gonorrhea,canyon,2018,9,21
Gonorrhea,canyon,2018,10,23
Gonorrhea,canyon,2018,11,17
Gonorrhea,canyon,2018,12,12
Gonorrhea,canyon,2019,1,21
Gonorrhea,canyon,2019,2,34
Gonorrhea,canyon,2019,3,22
Gonorrhea,canyon,2019,4,22
Gonorrhea,canyon,2019,5,22
Gonorrhea,canyon,2019,6,27
Gonorrhea,canyon,2019,7,20
Gonorrhea,canyon,2019,8,49
Gonorrhea,canyon,2019,9,22
Gonorrhea,canyon,2019,10,39
Gonorrhea,canyon,2019,11,34
Gonorrhea,canyon,2019,12,28
Gonorrhea,canyon,2020,1,22
Gonorrhea,canyon,2020,2,31
Gonorrhea,canyon,2020,3,16
Gonorrhea,canyon,2020,4,27
Gonorrhea,canyon,2020,5,29
Gonorrhea,canyon,2020,6,20
Gonorrhea,canyon,2020,7,24
Gonorrhea,canyon,2020,8,33
Gonorrhea,canyon,2020,9,19
Gonorrhea,canyon,2020,10,22
Gonorrhea,canyon,2020,11,23
Gonorrhea,canyon,2020,12,24
Gonorrhea,canyon,2021,1,10
Gonorrhea,canyon,2021,2,33
Gonorrhea,canyon,2021,3,30
Gonorrhea,canyon,2021,4,28
Gonorrhea,canyon,2021,5,15
Gonorrhea,canyon,2021,6,9
Gonorrhea,canyon,2021,7,11
Gonorrhea,canyon,2021,8,17
Gonorrhea,canyon,2021,9,16
Gonorrhea,canyon,2021,10,11
Gonorrhea,canyon,2021,11,4
Gonorrhea,canyon,2021,12,30
Gonorrhea,canyon,2022,1,5
Gonorrhea,canyon,2022,2,20
Gonorrhea,canyon,2022,3,2
Gonorrhea,canyon,2022,4,27
Gonorrhea,canyon,2022,5,8
Gonorrhea,canyon,2022,6,19
Gonorrhea,canyon,2022,7,15
Gonorrhea,canyon,2022,8,8
Gonorrhea,canyon,2022,10,30
Gonorrhea,canyon,2022,11,16
Gonorrhea,canyon,2022,12,5
Gonorrhea,canyon,2023,1,15
Gonorrhea,canyon,2023,2,10
Gonorrhea,canyon,2023,3,17
Gonorrhea,canyon,2023,4,10
Gonorrhea,canyon,2023,5,14
Gonorrhea,canyon,2023,6,3
Gonorrhea,gem,2017,3,1
Gonorrhea,gem,2017,5,1
Gonorrhea,gem,2017,7,1
Gonorrhea,gem,2017,12,1
Gonorrhea,gem,2018,5,2
Gonorrhea,gem,2018,10,2
Gonorrhea,gem,2018,11,1
Gonorrhea,gem,2019,2,1
Gonorrhea,gem,2019,7,1
Gonorrhea,gem,2019,8,2
Gonorrhea,gem,2019,11,1
Gonorrhea,gem,2020,1,2
Gonorrhea,gem,2020,2,1
Gonorrhea,gem,2020,6,4
Gonorrhea,gem,2020,7,6
Gonorrhea,gem,2020,8,1
Gonorrhea,gem,2020,9,2
Gonorrhea,gem,2020,10,3
Gonorrhea,gem,2020,11,4
Gonorrhea,gem,2020,12,1
Gonorrhea,gem,2021,2,1
Gonorrhea,gem,2021,4,1
Gonorrhea,gem,2021,6,2
Gonorrhea,gem,2021,8,3
Gonorrhea,gem,2021,9,4
Gonorrhea,gem,2021,10,2
Gonorrhea,gem,2021,11,1
Gonorrhea,gem,2021,12,1
Gonorrhea,gem,2022,4,2
Gonorrhea,gem,2023,1,1
Gonorrhea,gem,2023,3,1
Gonorrhea,gem,2023,5,1
Gonorrhea,owyhee,2017,3,1
Gonorrhea,owyhee,2017,5,1
Gonorrhea,owyhee,2017,12,3
Gonorrhea,owyhee,2018,1,2
Gonorrhea,owyhee,2018,2,1
Gonorrhea,owyhee,2018,4,1
Gonorrhea,owyhee,2018,11,2
Gonorrhea,owyhee,2019,1,1
Gonorrhea,owyhee,2019,2,1
Gonorrhea,owyhee,2019,3,2
Gonorrhea,owyhee,2019,4,1
Gonorrhea,owyhee,2019,8,1
Gonorrhea,owyhee,2019,9,2
Gonorrhea,owyhee,2019,10,1
Gonorrhea,owyhee,2019,11,2
Gonorrhea,owyhee,2020,1,2
Gonorrhea,owyhee,2020,2,1
Gonorrhea,owyhee,2020,3,1
Gonorrhea,owyhee,2020,6,1
Gonorrhea,owyhee,2020,7,1
Gonorrhea,owyhee,2020,9,2
Gonorrhea,owyhee,2020,10,3
Gonorrhea,owyhee,2020,11,1
Gonorrhea,owyhee,2020,12,1
Gonorrhea,owyhee,2022,1,1
Gonorrhea,owyhee,2022,4,1
Gonorrhea,owyhee,2022,11,1
Gonorrhea,owyhee,2023,4,1
Gonorrhea,owyhee,2023,5,1
Gonorrhea,payette,2017,2,2
Gonorrhea,payette,2017,5,3
Gonorrhea,payette,2017,6,1
Gonorrhea,payette,2017,7,1
Gonorrhea,payette,2017,8,1
Gonorrhea,payette,2017,9,1
Gonorrhea,payette,2017,10,5
Gonorrhea,payette,2017,12,1
Gonorrhea,payette,2018,1,2
Gonorrhea,payette,2018,2,2
Gonorrhea,payette,2018,5,1
Gonorrhea,payette,2018,6,4
Gonorrhea,payette,2018,7,1
Gonorrhea,payette,2018,10,3
Gonorrhea,payette,2018,11,1
Gonorrhea,payette,2018,12,2
Gonorrhea,payette,2019,2,1
Gonorrhea,payette,2019,7,1
Gonorrhea,payette,2019,8,1
Gonorrhea,payette,2019,11,1
Gonorrhea,payette,2020,1,1
Gonorrhea,payette,2020,2,3
Gonorrhea,payette,2020,3,3
Gonorrhea,payette,2020,4,3
Gonorrhea,payette,2020,6,3
Gonorrhea,payette,2020,7,3
Gonorrhea,payette,2020,8,2
Gonorrhea,payette,2020,9,2
Gonorrhea,payette,2020,11,2
Gonorrhea,payette,2020,12,3
Gonorrhea,payette,2021,1,3
Gonorrhea,payette,2021,2,4
Gonorrhea,payette,2021,3,1
Gonorrhea,payette,2021,4,2
Gonorrhea,payette,2021,5,1
Gonorrhea,payette,2021,6,3
Gonorrhea,payette,2021,7,1
Gonorrhea,payette,2021,9,3
Gonorrhea,payette,2021,10,2
Gonorrhea,payette,2021,11,2
Gonorrhea,payette,2021,12,1
Gonorrhea,payette,2022,1,3
Gonorrhea,payette,2022,4,4
Gonorrhea,payette,2022,6,1
Gonorrhea,payette,2022,10,3
Gonorrhea,payette,2022,11,1
Gonorrhea,payette,2022,12,1
Gonorrhea,payette,2023,1,1
Gonorrhea,payette,2023,2,2
Gonorrhea,payette,2023,3,1
Gonorrhea,payette,2023,4,1
Gonorrhea,payette,2023,5,1
Gonorrhea,washington,2017,8,1
Gonorrhea,washington,2017,10,2
Gonorrhea,washington,2017,12,1
Gonorrhea,washington,2018,1,1
Gonorrhea,washington,2018,7,1
Gonorrhea,washington,2018,8,2
Gonorrhea,washington,2018,9,1
Gonorrhea,washington,2019,1,1
Gonorrhea,washington,2019,3,1
Gonorrhea,washington,2019,12,1
Gonorrhea,washington,2020,6,1
Gonorrhea,washington,2020,7,2
Gonorrhea,washington,2020,9,2
Gonorrhea,washington,2020,11,1
Gonorrhea,washington,2021,2,1
Gonorrhea,washington,2021,3,1
Gonorrhea,washington,2021,6,1
Gonorrhea,washington,2021,7,1
Gonorrhea,washington,2021,8,1
Gonorrhea,washington,2021,10,2
Gonorrhea,washington,2021,11,1
Gonorrhea,washington,2021,12,1
Gonorrhea,washington,2022,10,2
Gonorrhea,washington,2023,1,3
"Group A Streptococcus, invasive",adams,2020,6,1
"Group A Streptococcus, invasive",canyon,2017,1,1
"Group A Streptococcus, invasive",canyon,2017,2,1
"Group A Streptococcus, invasive",canyon,2017,4,2
"Group A Streptococcus, invasive",canyon,2017,7,1
"Group A Streptococcus, invasive",canyon,2017,8,1
"Group A Streptococcus, invasive",canyon,2017,9,1
"Group A Streptococcus, invasive",canyon,2017,12,1
"Group A Streptococcus, invasive",canyon,2018,1,1
"Group A Streptococcus, invasive",canyon,2018,2,2
"Group A Streptococcus, invasive",canyon,2018,4,1
"Group A Streptococcus, invasive",canyon,2018,7,1
"Group A Streptococcus, invasive",canyon,2018,8,1
"Group A Streptococcus, invasive",canyon,2018,11,2
"Group A Streptococcus, invasive",canyon,2018,12,1
"Group A Streptococcus, invasive",canyon,2019,1,3
"Group A Streptococcus, invasive",canyon,2019,3,1
"Group A Streptococcus, invasive",canyon,2019,7,3
"Group A Streptococcus, invasive",canyon,2019,9,1
"Group A Streptococcus, invasive",canyon,2019,10,1
"Group A Streptococcus, invasive",canyon,2019,12,2
"Group A Streptococcus, invasive",canyon,2020,1,2
"Group A Streptococcus, invasive",canyon,2020,2,1
"Group A Streptococcus, invasive",canyon,2020,4,2
"Group A Streptococcus, invasive",canyon,2020,6,1
"Group A Streptococcus, invasive",canyon,2020,9,2
"Group A Streptococcus, invasive",canyon,2020,10,1
"Group A Streptococcus, invasive",canyon,2021,2,1
"Group A Streptococcus, invasive",canyon,2021,3,1
"Group A Streptococcus, invasive",canyon,2021,5,1
"Group A Streptococcus, invasive",canyon,2021,6,1
"Group A Streptococcus, invasive",canyon,2021,9,1
"Group A Streptococcus, invasive",canyon,2021,10,1
"Group A Streptococcus, invasive",canyon,2021,11,2
"Group A Streptococcus, invasive",canyon,2022,2,1
"Group A Streptococcus, invasive",canyon,2022,4,1
"Group A Streptococcus, invasive",canyon,2022,5,1
"Group A Streptococcus, invasive",canyon,2022,6,1
"Group A Streptococcus, invasive",canyon,2022,7,1
"Group A Streptococcus, invasive",canyon,2022,10,1
"Group A Streptococcus, invasive",canyon,2022,12,1
"Group A Streptococcus, invasive",canyon,2023,1,3
"Group A Streptococcus, invasive",canyon,2023,2,1
"Group A Streptococcus, invasive",canyon,2023,3,2
"Group A Streptococcus, invasive",gem,2017,10,1
"Group A Streptococcus, invasive",gem,2018,9,1
"Group A Streptococcus, invasive",gem,2021,5,2
"Group A Streptococcus, invasive",gem,2023,5,1
"Group A Streptococcus, invasive",owyhee,2017,4,1
"Group A Streptococcus, invasive",payette,2017,3,1
"Group A Streptococcus, invasive",payette,2017,4,1
"Group A Streptococcus, invasive",payette,2017,5,3
"Group A Streptococcus, invasive",payette,2018,4,1
"Group A Streptococcus, invasive",payette,2018,6,1
"Group A Streptococcus, invasive",payette,2019,4,1
"Group A Streptococcus, invasive",payette,2019,6,1
"Group A Streptococcus, invasive",payette,2019,11,1
"Group A Streptococcus, invasive",payette,2021,1,2
"Group A Streptococcus, invasive",payette,2022,11,1
"Group A Streptococcus, invasive",payette,2023,1,1
"Group A Streptococcus, invasive",payette,2023,5,1
"Group A Streptococcus, invasive",washington,2017,10,1
"Group A Streptococcus, invasive",washington,2019,3,1
"Group A Streptococcus, invasive",washington,2021,5,1
HIV or AIDS,adams,2019,4,1
HIV or AIDS,adams,2020,9,1
HIV or AIDS,canyon,2017,2,5
HIV or AIDS,canyon,2017,3,4
HIV or AIDS,canyon,2017,4,1
HIV or AIDS,canyon,2017,7,1
HIV or AIDS,canyon,2017,8,5
HIV or AIDS,canyon,2017,9,3
HIV or AIDS,canyon,2017,10,1
HIV or AIDS,canyon,2017,11,2
HIV or AIDS,canyon,2017,12,2
HIV or AIDS,canyon,2018,1,6
HIV or AIDS,canyon,2018,2,3
HIV or AIDS,canyon,2018,3,2
HIV or AIDS,canyon,2018,4,2
HIV or AIDS,canyon,2018,5,1
HIV or AIDS,canyon,2018,8,1
HIV or AIDS,canyon,2018,9,2
HIV or AIDS,canyon,2018,10,3
HIV or AIDS,canyon,2018,11,4
HIV or AIDS,canyon,2018,12,1
HIV or AIDS,canyon,2019,1,2
HIV or AIDS,canyon,2019,2,2
HIV or AIDS,canyon,2019,3,1
HIV or AIDS,canyon,2019,4,4
HIV or AIDS,canyon,2019,5,2
HIV or AIDS,canyon,2019,6,3
HIV or AIDS,canyon,2019,7,3
HIV or AIDS,canyon,2019,8,2
HIV or AIDS,canyon,2019,9,5
HIV or AIDS,canyon,2019,10,3
HIV or AIDS,canyon,2019,11,3
HIV or AIDS,canyon,2019,12,1
HIV or AIDS,canyon,2020,1,1
HIV or AIDS,canyon,2020,2,2
HIV or AIDS,canyon,2020,3,1
HIV or AIDS,canyon,2020,5,1
HIV or AIDS,canyon,2020,6,1
HIV or AIDS,canyon,2020,7,1
HIV or AIDS,canyon,2020,8,4
HIV or AIDS,canyon,2020,9,2
HIV or AIDS,canyon,2020,10,3
HIV or AIDS,canyon,2020,11,1
HIV or AIDS,canyon,2020,12,2
HIV or AIDS,canyon,2021,1,1
HIV or AIDS,canyon,2021,2,1
HIV or AIDS,canyon,2021,3,3
HIV or AIDS,canyon,2021,4,1
HIV or AIDS,canyon,2021,5,2
HIV or AIDS,canyon,2021,6,1
HIV or AIDS,canyon,2021,8,1
HIV or AIDS,canyon,2021,9,2
HIV or AIDS,canyon,2021,10,1
HIV or AIDS,canyon,2021,11,3
HIV or AIDS,canyon,2022,2,2
HIV or AIDS,canyon,2022,3,4
HIV or AIDS,canyon,2022,4,1
HIV or AIDS,canyon,2022,5,4
HIV or AIDS,canyon,2022,6,2
HIV or AIDS,canyon,2022,7,1
HIV or AIDS,canyon,2022,8,1
HIV or AIDS,canyon,2022,9,4
HIV or AIDS,canyon,2022,10,6
HIV or AIDS,canyon,2022,11,1
HIV or AIDS,canyon,2023,1,2
HIV or AIDS,canyon,2023,2,2
HIV or AIDS,canyon,2023,3,2
HIV or AIDS,canyon,2023,5,2
HIV or AIDS,gem,2019,4,1
HIV or AIDS,gem,2019,6,1
HIV or AIDS,gem,2019,9,1
HIV or AIDS,gem,2020,10,1
HIV or AIDS,gem,2021,7,1
HIV or AIDS,gem,2022,6,1
HIV or AIDS,gem,2022,9,1
HIV or AIDS,gem,2023,3,1
HIV or AIDS,owyhee,2017,7,1
HIV or AIDS,owyhee,2020,1,1
HIV or AIDS,owyhee,2020,9,1
HIV or AIDS,payette,2018,6,1
HIV or AIDS,payette,2019,8,1
HIV or AIDS,payette,2019,9,1
HIV or AIDS,payette,2019,10,4
HIV or AIDS,payette,2020,10,1
HIV or AIDS,payette,2021,5,1
HIV or AIDS,payette,2022,9,1
HIV or AIDS,payette,2023,3,1
HIV or AIDS,washington,2017,3,1
HIV or AIDS,washington,2021,5,1
"Haemophilus influenzae, invasive",canyon,2018,1,1
"Haemophilus influenzae, invasive",canyon,2018,12,1
"Haemophilus influenzae, invasive",canyon,2019,5,1
"Haemophilus influenzae, invasive",canyon,2019,7,1
"Haemophilus influenzae, invasive",canyon,2019,10,2
"Haemophilus influenzae, invasive",canyon,2019,11,2
"Haemophilus influenzae, invasive",canyon,2020,9,1
"Haemophilus influenzae, invasive",canyon,2021,3,1
"Haemophilus influenzae, invasive",canyon,2021,10,1
"Haemophilus influenzae, invasive",canyon,2022,3,2
"Haemophilus influenzae, invasive",canyon,2022,8,1
"Haemophilus influenzae, invasive",canyon,2022,10,1
"Haemophilus influenzae, invasive",gem,2018,1,1
"Haemophilus influenzae, invasive",gem,2021,11,1
"Haemophilus influenzae, invasive",owyhee,2021,10,1
"Haemophilus influenzae, invasive",payette,2017,2,1
"Haemophilus influenzae, invasive",payette,2018,5,1
"Haemophilus influenzae, invasive",payette,2018,8,1
"Haemophilus influenzae, invasive",payette,2019,1,1
"Haemophilus influenzae, invasive",payette,2019,2,1
"Haemophilus influenzae, invasive",washington,2017,8,1
"Haemophilus influenzae, invasive",washington,2017,10,1
Hantavirus pulmonary syndrome,canyon,2019,6,1
"Hemolytic uremic synd,postdiarrheal",canyon,2017,8,3
"Hemolytic uremic synd,postdiarrheal",canyon,2018,9,1
"Hemolytic uremic synd,postdiarrheal",canyon,2018,11,1
"Hemolytic uremic synd,postdiarrheal",canyon,2019,9,1
"Hemolytic uremic synd,postdiarrheal",canyon,2021,7,1
"Hemolytic uremic synd,postdiarrheal",canyon,2021,9,1
"Hemolytic uremic synd,postdiarrheal",owyhee,2023,5,1
"Hemolytic uremic synd,postdiarrheal",payette,2018,8,1
"Hepatitis A, acute",adams,2020,7,1
"Hepatitis A, acute",canyon,2019,3,1
"Hepatitis A, acute",canyon,2019,4,2
"Hepatitis A, acute",canyon,2019,5,2
"Hepatitis A, acute",canyon,2019,6,3
"Hepatitis A, acute",canyon,2019,8,4
"Hepatitis A, acute",canyon,2019,9,1
"Hepatitis A, acute",canyon,2020,7,1
"Hepatitis A, acute",canyon,2020,8,1
